,u10,v10,d2m,t2m,lsm,msl,siconc,sst,skt,tcc,Year,Yearday,Month,Day,Time,Airtemp,Pressure,Wndspd,Wnddir,Humidity,DelT,Date,ds_match
2013-05-07 12:00:00,10.451787,-0.37171412,242.15475,247.65959,0.08943986,98593.31,0.7960273,271.46017,250.3872,0.5770443,2013.0,127.0,5.0,7.0,1200.0,-29.5,968.7,33.5,292.0,73.0,444.0,2013 5 7,True
2013-05-07 18:00:00,10.784372,0.2937536,241.12007,246.83969,0.08943986,98413.35,0.7960273,271.46017,249.86467,0.5460415,2013.0,127.0,5.0,7.0,1800.0,-31.1,444.0,33.6,293.0,71.1,444.0,2013 5 7,True
2013-05-08 00:00:00,9.535726,2.4318976,241.49,246.32884,0.08943986,98656.4,0.817803,271.46017,249.41399,0.78380764,2013.0,128.0,5.0,8.0,0.0,-33.9,973.6,28.9,293.0,68.0,444.0,2013 5 8,True
2013-05-08 06:00:00,8.092351,1.9377218,241.69298,246.18794,0.08943986,98771.23,0.817803,271.46017,249.24445,0.7737074,2013.0,128.0,5.0,8.0,600.0,-34.2,975.1,27.7,294.0,67.3,444.0,2013 5 8,True
2013-05-08 12:00:00,6.3651385,0.2567057,241.51126,245.60901,0.08943986,98846.4,0.817803,271.46017,248.49245,0.7269705,2013.0,128.0,5.0,8.0,1200.0,-33.8,977.6,17.6,306.0,53.0,444.0,2013 5 8,True
2013-05-08 18:00:00,5.904453,-2.0956185,242.22044,246.31157,0.08943986,98710.85,0.817803,271.46017,248.36633,0.8840111,2013.0,128.0,5.0,8.0,1800.0,-32.5,976.2,16.9,306.0,65.0,444.0,2013 5 8,True
2013-05-09 00:00:00,5.5335846,-4.3687334,243.72255,247.8119,0.08943986,98554.3,0.80198437,271.46017,249.69382,0.8245862,2013.0,129.0,5.0,9.0,0.0,-30.7,974.2,19.5,308.0,67.0,444.0,2013 5 9,True
2013-05-09 06:00:00,5.5749183,-2.697945,249.66801,253.3217,0.08943986,98310.734,0.80198437,271.46017,254.42128,0.9959321,2013.0,129.0,5.0,9.0,600.0,-22.2,972.1,21.5,312.0,80.0,444.0,2013 5 9,True
2013-05-09 12:00:00,1.7788376,3.0818489,252.47968,255.81499,0.08943986,98897.23,0.80198437,271.46017,256.38663,0.94790286,2013.0,129.0,5.0,9.0,1200.0,-19.3,980.8,4.0,290.0,73.0,444.0,2013 5 9,True
2013-05-09 18:00:00,6.53928,0.3512868,250.71402,255.24898,0.08943986,99113.02,0.80198437,271.46017,255.46176,0.30819106,2013.0,129.0,5.0,9.0,1800.0,-17.8,444.0,22.4,289.0,65.0,444.0,2013 5 9,True
2013-05-10 00:00:00,10.25719,0.72929174,247.85269,254.18784,0.08943986,99240.22,0.7112392,271.45996,256.0818,0.10482827,2013.0,130.0,5.0,10.0,0.0,-20.7,981.5,25.4,294.0,70.9,444.0,2013 5 10,True
2013-05-10 06:00:00,11.275454,-0.99074835,248.29785,254.32764,0.08943986,99014.42,0.7112392,271.45996,255.6265,0.05396036,2013.0,130.0,5.0,10.0,600.0,-17.7,977.2,21.9,294.0,59.8,444.0,2013 5 10,True
2013-05-10 12:00:00,10.931352,0.55009604,248.36996,254.83823,0.08943986,98702.04,0.7112392,271.45996,256.45078,0.21568763,2013.0,130.0,5.0,10.0,1200.0,-17.3,970.6,25.8,289.0,38.5,444.0,2013 5 10,True
2013-05-10 18:00:00,9.645001,3.1503365,248.26442,254.48152,0.08943986,98754.38,0.7112392,271.45996,255.9147,0.34188798,2013.0,130.0,5.0,10.0,1800.0,-18.6,973.7,19.3,284.0,43.0,444.0,2013 5 10,True
2013-05-11 00:00:00,6.9495354,3.9909608,247.05074,253.58118,0.08943986,98922.34,0.7840969,271.45996,255.47946,0.47704932,2013.0,131.0,5.0,11.0,0.0,-19.3,977.5,15.3,273.0,46.0,444.0,2013 5 11,True
2013-05-11 06:00:00,3.4733405,4.148044,246.12215,251.95122,0.08943986,99301.734,0.7840969,271.45996,254.82556,0.7032291,2013.0,131.0,5.0,11.0,600.0,-21.8,982.3,4.6,253.0,47.0,444.0,2013 5 11,True
2013-05-11 12:00:00,1.174011,1.6874233,245.64648,250.77888,0.08943986,99563.95,0.7840969,271.45996,252.18149,0.8693085,2013.0,131.0,5.0,11.0,1200.0,-25.0,984.8,2.8,176.0,70.0,444.0,2013 5 11,True
2013-05-11 18:00:00,-0.32121453,-0.05757687,245.51233,251.02205,0.08943986,99668.52,0.7840969,271.45996,251.69351,0.99858975,2013.0,131.0,5.0,11.0,1800.0,-26.1,986.3,2.3,206.0,76.0,444.0,2013 5 11,True
2013-05-12 00:00:00,-0.94402575,-1.7932787,246.74512,251.42819,0.08943986,99785.05,0.8152665,271.45996,252.83455,0.9998643,2013.0,132.0,5.0,12.0,0.0,-27.8,987.4,1.3,259.0,72.7,444.0,2013 5 12,True
2013-05-12 06:00:00,-2.0523703,-2.1623049,247.4844,251.28978,0.08943986,99824.12,0.8152665,271.45996,253.27734,1.0,2013.0,132.0,5.0,12.0,600.0,-27.3,987.7,2.0,279.0,72.0,444.0,2013 5 12,True
2013-05-12 12:00:00,-2.0148234,-0.96936226,246.92807,250.6159,0.08943986,99844.305,0.8152665,271.45996,252.79659,1.0,2013.0,132.0,5.0,12.0,1200.0,-26.8,988.2,0.5,274.0,73.2,444.0,2013 5 12,True
2013-05-12 18:00:00,-1.4493583,-0.34065193,246.86456,250.57835,0.08943986,99851.38,0.8152665,271.45996,252.91437,1.0,2013.0,132.0,5.0,12.0,1800.0,-25.8,988.8,1.2,301.0,77.0,444.0,2013 5 12,True
2013-05-13 00:00:00,-1.5547158,0.5293201,246.64766,250.66045,0.08943986,100064.016,0.8989025,271.45996,252.97122,0.99953985,2013.0,133.0,5.0,13.0,0.0,-26.9,990.8,0.4,284.0,75.0,444.0,2013 5 13,True
2013-05-13 06:00:00,-0.71616733,2.7758765,247.05171,251.40198,0.08943986,100305.91,0.8989025,271.45996,253.57846,1.0,2013.0,133.0,5.0,13.0,600.0,-27.4,993.3,3.2,274.0,75.0,444.0,2013 5 13,True
2013-05-13 12:00:00,1.0880053,3.3944163,246.41887,251.07231,0.08943986,100490.22,0.8989025,271.45996,252.27509,1.0,2013.0,133.0,5.0,13.0,1200.0,-27.5,995.4,4.2,296.0,62.0,444.0,2013 5 13,True
2013-05-13 18:00:00,2.8152435,3.4701397,246.53194,250.96765,0.08943986,100447.03,0.8989025,271.45996,252.21823,1.0,2013.0,133.0,5.0,13.0,1800.0,-27.7,995.9,6.6,294.0,54.0,444.0,2013 5 13,True
2013-05-14 00:00:00,5.153908,3.2879224,246.90286,251.25352,0.08943986,100348.63,0.8671598,271.46017,251.87086,1.0,2013.0,134.0,5.0,14.0,0.0,-28.3,993.9,10.1,298.0,57.0,444.0,2013 5 14,True
2013-05-14 06:00:00,5.4498405,0.28730288,246.89261,250.60678,0.08943986,99891.09,0.8671598,271.46017,251.19351,0.975372,2013.0,134.0,5.0,14.0,600.0,-29.3,987.6,18.4,300.0,62.0,444.0,2013 5 14,True
2013-05-14 12:00:00,6.9862413,0.7132522,244.95699,249.46146,0.08943986,99151.37,0.8671598,271.46017,250.14047,0.6581939,2013.0,134.0,5.0,14.0,1200.0,-28.8,978.2,25.1,296.0,41.6,444.0,2013 5 14,True
2013-05-14 18:00:00,6.6504483,0.47605836,244.03513,249.21883,0.08943986,98472.02,0.8671598,271.46017,249.84468,0.5830827,2013.0,134.0,5.0,14.0,1800.0,-28.2,972.6,23.4,295.0,40.6,444.0,2013 5 14,True
2013-05-15 00:00:00,7.059231,0.099302866,243.83403,249.11493,0.08943986,98040.4,0.83805275,271.46017,249.39551,0.77734035,2013.0,135.0,5.0,15.0,0.0,-28.7,967.0,25.9,300.0,38.2,444.0,2013 5 15,True
2013-05-15 06:00:00,6.2547855,-0.8980268,244.1159,249.28143,0.08943986,97713.8,0.83805275,271.46017,249.99239,0.9623187,2013.0,135.0,5.0,15.0,600.0,-29.4,966.3,15.2,307.0,51.0,444.0,2013 5 15,True
2013-05-15 12:00:00,5.735307,0.26812515,246.08011,250.34123,0.08943986,97608.04,0.83805275,271.46017,252.15654,0.9985191,2013.0,135.0,5.0,15.0,1200.0,-27.3,964.5,15.7,304.0,56.0,444.0,2013 5 15,True
2013-05-15 18:00:00,5.2001057,-0.5187434,248.12428,252.02734,0.08943986,97399.84,0.83805275,271.46017,253.26337,0.9959305,2013.0,135.0,5.0,15.0,1800.0,-26.1,963.9,16.1,310.0,60.0,444.0,2013 5 15,True
2013-05-16 00:00:00,5.2184844,-0.96738636,249.68439,253.37338,0.08943986,97305.94,0.7763612,271.46017,253.89807,1.0,2013.0,136.0,5.0,16.0,0.0,-23.7,962.5,15.1,307.0,52.0,444.0,2013 5 16,True
2013-05-16 06:00:00,5.301651,-2.072867,251.05122,254.58401,0.08943986,97118.1,0.7763612,271.46017,255.1576,1.0,2013.0,136.0,5.0,16.0,600.0,-21.4,961.9,16.1,305.0,44.0,444.0,2013 5 16,True
2013-05-16 12:00:00,5.769278,0.31853938,253.34311,256.79102,0.08943986,97146.07,0.7763612,271.46017,257.49973,0.986868,2013.0,136.0,5.0,16.0,1200.0,-18.5,961.7,16.3,306.0,46.0,444.0,2013 5 16,True
2013-05-16 18:00:00,6.5363092,-0.5748818,255.92776,258.6772,0.08943986,97006.08,0.7763612,271.46017,259.37766,1.0,2013.0,136.0,5.0,16.0,1800.0,-17.1,961.6,15.2,310.0,75.0,444.0,2013 5 16,True
2013-05-17 00:00:00,1.7756295,3.727441,257.63385,260.3212,0.08943986,97160.1,0.8434508,271.46017,261.053,0.9987801,2013.0,137.0,5.0,17.0,0.0,-14.1,963.6,15.3,311.0,80.0,444.0,2013 5 17,True
2013-05-17 06:00:00,-0.33089048,1.268535,256.61978,259.35037,0.08943986,97639.875,0.8434508,271.46017,260.52304,1.0,2013.0,137.0,5.0,17.0,600.0,-15.0,967.2,17.5,311.0,77.6,444.0,2013 5 17,True
2013-05-17 12:00:00,3.1482756,0.86411715,256.88913,259.9467,0.08943986,97966.23,0.8434508,271.46017,259.62457,1.0,2013.0,137.0,5.0,17.0,1200.0,-15.4,970.1,14.9,301.0,75.0,444.0,2013 5 17,True
2013-05-17 18:00:00,5.8218126,2.064789,256.50583,259.60526,0.08943986,98178.98,0.8434508,271.46017,259.6199,0.9948375,2013.0,137.0,5.0,17.0,1800.0,-18.1,973.2,16.1,301.0,56.5,444.0,2013 5 17,True
2013-05-18 00:00:00,5.243253,2.5538216,256.0513,259.6482,0.08943986,98412.375,0.8122583,271.46017,259.82288,0.9846362,2013.0,138.0,5.0,18.0,0.0,-16.0,975.0,16.1,306.0,58.0,444.0,2013 5 18,True
2013-05-18 06:00:00,7.028995,2.9446404,255.26984,259.43002,0.08943986,98504.33,0.8122583,271.46017,259.28424,0.9954504,2013.0,138.0,5.0,18.0,600.0,-14.8,976.1,16.7,308.0,47.6,444.0,2013 5 18,True
2013-05-18 12:00:00,5.4927506,3.0664191,256.1185,260.0519,0.08943986,98613.86,0.8122583,271.46017,260.4379,0.9995302,2013.0,138.0,5.0,18.0,1200.0,-18.0,976.1,17.6,296.0,51.0,444.0,2013 5 18,True
2013-05-18 18:00:00,5.83396,2.4404984,255.33125,259.59042,0.08943986,98697.75,0.8122583,271.46017,260.29935,1.0,2013.0,138.0,5.0,18.0,1800.0,-18.8,977.8,14.5,288.0,49.0,444.0,2013 5 18,True
2013-05-19 00:00:00,5.7625737,2.3354857,255.30458,259.50552,0.08943986,98745.48,0.8151567,271.46017,259.9726,0.9995326,2013.0,139.0,5.0,19.0,0.0,-19.4,976.8,16.8,292.0,47.0,444.0,2013 5 19,True
2013-05-19 06:00:00,4.91385,2.56928,255.91072,259.8197,0.08943986,98811.195,0.8151567,271.46017,260.3397,1.0,2013.0,139.0,5.0,19.0,600.0,-21.0,978.9,15.8,295.0,51.5,444.0,2013 5 19,True
2013-05-19 12:00:00,4.5066442,1.304595,256.0287,259.7477,0.08943986,98897.87,0.8151567,271.46017,260.6242,1.0,2013.0,139.0,5.0,19.0,1200.0,-19.3,978.5,17.7,305.0,44.3,444.0,2013 5 19,True
2013-05-19 18:00:00,4.972563,1.1291475,255.5569,259.70047,0.08943986,98853.65,0.8151567,271.46017,260.10733,1.0,2013.0,139.0,5.0,19.0,1800.0,-18.6,978.1,18.8,303.0,44.0,444.0,2013 5 19,True
2013-05-20 00:00:00,6.561945,0.47379187,254.64389,259.31085,0.08943986,98841.29,0.7703528,271.46017,259.9031,1.0,2013.0,140.0,5.0,20.0,0.0,-19.1,978.9,16.5,305.0,50.3,444.0,2013 5 20,True
2013-05-20 06:00:00,7.660377,0.4418291,252.82864,258.05264,0.08943986,98881.234,0.7703528,271.46017,259.0092,0.9956197,2013.0,140.0,5.0,20.0,600.0,-20.9,977.9,23.8,302.0,45.2,444.0,2013 5 20,True
2013-05-20 12:00:00,7.6263795,0.75657636,252.68698,257.74213,0.08943986,98917.16,0.7703528,271.46017,259.27524,0.9945275,2013.0,140.0,5.0,20.0,1200.0,-22.8,978.0,27.9,302.0,40.0,444.0,2013 5 20,True
2013-05-20 18:00:00,8.230049,0.5326327,250.98204,256.42233,0.08943986,98923.05,0.7703528,271.46017,258.51794,0.9792568,2013.0,140.0,5.0,20.0,1800.0,-23.8,977.7,26.6,303.0,40.0,444.0,2013 5 20,True
2013-05-21 00:00:00,8.844867,0.3846154,250.16064,255.5604,0.08943986,98934.195,0.7240483,271.46017,257.84344,0.98827744,2013.0,141.0,5.0,21.0,0.0,-24.6,977.6,25.4,300.0,40.7,444.0,2013 5 21,True
2013-05-21 06:00:00,7.4095902,0.30081454,249.87602,255.5089,0.08943986,98791.31,0.7240483,271.46017,257.65958,0.94760746,2013.0,141.0,5.0,21.0,600.0,-21.5,977.0,21.4,300.0,40.0,444.0,2013 5 21,True
2013-05-21 12:00:00,6.684604,-0.16444911,249.85156,255.9804,0.08943986,98596.67,0.7240483,271.46017,258.2657,0.61289006,2013.0,141.0,5.0,21.0,1200.0,-20.4,973.3,24.4,295.0,38.0,444.0,2013 5 21,True
2013-05-21 18:00:00,8.562765,-0.21076629,248.63019,254.89441,0.08943986,98293.78,0.7240483,271.46017,257.3762,0.106256634,2013.0,141.0,5.0,21.0,1800.0,-21.7,444.0,26.0,298.0,36.0,444.0,2013 5 21,True
2013-05-22 00:00:00,8.82733,0.64305,248.1268,254.10193,0.08943986,98335.4,0.6874941,271.46017,257.0471,0.122463405,2013.0,142.0,5.0,22.0,0.0,-23.0,970.0,25.7,294.0,37.4,444.0,2013 5 22,True
2013-05-22 06:00:00,10.153963,0.5957449,247.22604,253.24869,0.08943986,98394.23,0.6874941,271.46017,256.54678,0.20863774,2013.0,142.0,5.0,22.0,600.0,-22.5,969.5,28.6,292.0,34.0,444.0,2013 5 22,True
2013-05-22 12:00:00,11.723782,0.5573603,246.36618,251.94284,0.08943986,98683.65,0.6874941,271.46017,256.87738,0.44009244,2013.0,142.0,5.0,22.0,1200.0,-26.7,973.6,29.2,292.0,43.6,444.0,2013 5 22,True
2013-05-22 18:00:00,11.311711,0.6793135,246.2589,251.52933,0.08943986,98918.19,0.6874941,271.46017,256.28638,0.7616231,2013.0,142.0,5.0,22.0,1800.0,-26.9,979.9,23.2,296.0,40.0,444.0,2013 5 22,True
2013-05-23 00:00:00,10.206022,0.029711032,247.52031,252.37398,0.08943986,98989.19,0.69917023,271.46017,257.0477,0.93637156,2013.0,143.0,5.0,23.0,0.0,-27.2,444.0,28.1,302.0,40.0,444.0,2013 5 23,True
2013-05-23 06:00:00,9.821588,1.9707597,248.97168,253.31296,0.08943986,99082.98,0.69917023,271.46017,257.81094,0.9991913,2013.0,143.0,5.0,23.0,600.0,-26.3,979.4,27.2,302.0,36.0,444.0,2013 5 23,True
2013-05-23 12:00:00,9.361348,1.2364267,249.51964,253.81877,0.08943986,98799.69,0.69917023,271.46017,257.89908,0.98241866,2013.0,143.0,5.0,23.0,1200.0,-26.9,444.0,31.3,302.0,38.0,444.0,2013 5 23,True
2013-05-23 18:00:00,9.390376,1.1559093,249.21255,253.60396,0.08943986,98307.39,0.69917023,271.46017,257.49167,0.9517033,2013.0,143.0,5.0,23.0,1800.0,-25.6,968.3,33.7,303.0,35.0,444.0,2013 5 23,True
2013-05-24 00:00:00,8.936973,0.12676193,249.8638,254.5947,0.08943986,97846.05,0.696326,271.46017,258.0596,0.9998587,2013.0,144.0,5.0,24.0,0.0,-24.4,966.1,32.3,302.0,34.0,444.0,2013 5 24,True
2013-05-24 06:00:00,9.22804,0.9721226,250.95857,255.50673,0.08943986,97556.7,0.696326,271.46017,258.66,0.99037933,2013.0,144.0,5.0,24.0,600.0,-22.6,444.0,26.8,302.0,32.9,444.0,2013 5 24,True
2013-05-24 12:00:00,7.0896535,2.8155975,253.2189,257.31534,0.08943986,97565.77,0.696326,271.46017,260.0664,0.96398926,2013.0,144.0,5.0,24.0,1200.0,-22.6,444.0,26.8,304.0,45.0,444.0,2013 5 24,True
2013-05-24 18:00:00,8.223529,1.799555,253.53294,257.88907,0.08943986,97643.03,0.696326,271.46017,260.27548,0.9991254,2013.0,144.0,5.0,24.0,1800.0,-21.1,967.9,17.6,304.0,56.2,444.0,2013 5 24,True
2013-05-25 00:00:00,7.412457,2.5893583,254.79646,258.82367,0.08943986,97870.0,0.7823637,271.46017,261.1217,1.0,2013.0,145.0,5.0,25.0,0.0,-21.9,970.3,15.8,305.0,60.0,444.0,2013 5 25,True
2013-05-25 06:00:00,3.845681,4.3135533,256.12234,259.78525,0.08943986,98078.52,0.7823637,271.46017,261.98856,0.9983986,2013.0,145.0,5.0,25.0,600.0,-20.1,972.2,15.5,309.0,73.0,444.0,2013 5 25,True
2013-05-25 12:00:00,6.194995,3.7203803,256.0966,259.6121,0.08943986,98223.02,0.7823637,271.46017,260.89365,1.0,2013.0,145.0,5.0,25.0,1200.0,-19.1,973.4,15.4,304.0,72.0,444.0,2013 5 25,True
2013-05-25 18:00:00,5.952465,1.3220583,253.62688,258.06595,0.08943986,98097.21,0.7823637,271.46017,259.4247,0.9747882,2013.0,145.0,5.0,25.0,1800.0,-21.0,971.1,18.0,305.0,444.0,444.0,2013 5 25,True
2013-05-26 00:00:00,5.866537,0.069257736,250.59851,255.74707,0.08943986,97984.5,0.76274085,271.46017,256.94247,0.43616274,2013.0,146.0,5.0,26.0,0.0,-22.0,444.0,17.2,299.0,62.0,444.0,2013 5 26,True
2013-05-26 06:00:00,5.1395783,-1.7590494,248.48846,254.26599,0.08943986,97851.484,0.76274085,271.46017,255.3383,0.078880295,2013.0,146.0,5.0,26.0,600.0,-22.8,966.9,21.2,295.0,54.4,444.0,2013 5 26,True
2013-05-26 12:00:00,0.98001844,-2.7616096,248.63164,254.10487,0.08943986,97974.48,0.76274085,271.46017,255.30724,0.3087059,2013.0,146.0,5.0,26.0,1200.0,-24.5,968.7,14.2,300.0,41.0,444.0,2013 5 26,True
2013-05-26 18:00:00,0.95669633,-0.018523945,249.90303,253.63443,0.08943986,98391.84,0.76274085,271.46017,255.18292,0.8617024,2013.0,146.0,5.0,26.0,1800.0,-25.8,972.8,18.9,297.0,38.8,444.0,2013 5 26,True
2013-05-27 00:00:00,1.8371562,1.3952824,250.73741,254.02405,0.08943986,99066.336,0.77766293,271.46017,255.4084,0.9259947,2013.0,147.0,5.0,27.0,0.0,-25.8,981.1,12.4,307.0,42.0,444.0,2013 5 27,True
2013-05-27 06:00:00,1.9943908,2.1921177,250.6662,254.03711,0.08943986,99675.016,0.77766293,271.46017,255.95317,0.9092915,2013.0,147.0,5.0,27.0,600.0,-25.3,987.7,11.3,306.0,40.2,444.0,2013 5 27,True
2013-05-27 12:00:00,0.33554143,1.8512768,251.51457,254.932,0.08943986,100187.55,0.77766293,271.46017,256.7454,0.9989696,2013.0,147.0,5.0,27.0,1200.0,-24.9,991.8,13.2,307.0,41.0,444.0,2013 5 27,True
2013-05-27 18:00:00,3.7376678,0.24758177,251.39995,254.99542,0.08943986,100414.984,0.77766293,271.46017,256.41632,0.97165346,2013.0,147.0,5.0,27.0,1800.0,-27.5,994.2,19.5,301.0,40.0,444.0,2013 5 27,True
2013-05-28 00:00:00,7.674286,1.9594277,246.63101,250.8963,0.08943986,100596.31,0.7578307,271.46017,254.4556,0.8921472,2013.0,148.0,5.0,28.0,0.0,-30.0,994.6,20.5,295.0,41.0,444.0,2013 5 28,True
2013-05-28 06:00:00,7.927544,2.8713872,245.90062,250.13919,0.08943986,100553.305,0.7578307,271.46017,253.49579,0.8329435,2013.0,148.0,5.0,28.0,600.0,-29.6,444.0,19.6,303.0,39.0,444.0,2013 5 28,True
2013-05-28 12:00:00,6.901445,3.7305796,247.77821,251.50154,0.08943986,100507.92,0.7578307,271.46017,254.75853,0.9546368,2013.0,148.0,5.0,28.0,1200.0,-27.9,995.0,15.3,300.0,41.0,444.0,2013 5 28,True
2013-05-28 18:00:00,7.090941,4.7424088,248.7921,252.94592,0.08943986,100360.56,0.7578307,271.46017,256.36078,1.0,2013.0,148.0,5.0,28.0,1800.0,-26.3,995.0,10.1,303.0,49.0,444.0,2013 5 28,True
2013-05-29 00:00:00,6.596389,5.4561696,250.03392,254.54762,0.08943986,100285.84,0.83974236,271.45996,257.07175,1.0,2013.0,149.0,5.0,29.0,0.0,-24.0,994.1,12.9,309.0,75.8,444.0,2013 5 29,True
2013-05-29 06:00:00,6.1156406,7.0222344,251.20955,255.95515,0.08943986,100249.35,0.83974236,271.45996,258.14316,1.0,2013.0,149.0,5.0,29.0,600.0,-21.3,995.0,5.2,298.0,80.0,444.0,2013 5 29,True
2013-05-29 12:00:00,5.573813,6.3574653,252.36644,256.23706,0.08943986,100372.44,0.83974236,271.45996,256.95206,1.0,2013.0,149.0,5.0,29.0,1200.0,-20.4,995.6,2.5,284.0,82.0,444.0,2013 5 29,True
2013-05-29 18:00:00,5.480735,5.1528707,253.1253,256.82263,0.08943986,100423.44,0.83974236,271.45996,257.47144,1.0,2013.0,149.0,5.0,29.0,1800.0,-20.8,995.5,6.3,304.0,82.0,444.0,2013 5 29,True
2013-05-30 00:00:00,3.6690686,4.5247993,252.4852,256.57504,0.08943986,100563.23,0.8989406,271.45996,257.7378,1.0,2013.0,150.0,5.0,30.0,0.0,-21.3,997.4,3.0,282.0,80.0,444.0,2013 5 30,True
2013-05-30 06:00:00,3.325335,3.6397753,252.70854,256.81445,0.08943986,100742.06,0.8989406,271.45996,257.92896,1.0,2013.0,150.0,5.0,30.0,600.0,-18.9,998.5,2.0,266.0,83.0,444.0,2013 5 30,True
2013-05-30 12:00:00,2.8830802,3.2080147,253.14798,256.5705,0.08943986,100785.45,0.8989406,271.45996,256.9816,1.0,2013.0,150.0,5.0,30.0,1200.0,-20.4,998.5,4.7,263.0,83.0,444.0,2013 5 30,True
2013-05-30 18:00:00,1.4132808,1.201471,253.3659,256.46716,0.08943986,100617.4,0.8989406,271.45996,256.35382,1.0,2013.0,150.0,5.0,30.0,1800.0,-19.1,995.7,8.9,308.0,63.0,444.0,2013 5 30,True
2013-05-31 00:00:00,1.1676744,-0.9495451,252.60829,255.89731,0.08943986,100395.81,0.8723447,271.45996,256.14413,1.0,2013.0,151.0,5.0,31.0,0.0,-20.3,990.9,17.8,304.0,444.0,444.0,2013 5 31,True
2013-05-31 06:00:00,2.552599,-0.17395088,251.22986,255.0975,0.08943986,100041.1,0.8723447,271.45996,254.62114,0.99141294,2013.0,151.0,5.0,31.0,600.0,-20.9,444.0,19.9,305.0,78.0,444.0,2013 5 31,True
2013-05-31 12:00:00,3.9274006,1.3734316,249.24342,254.0127,0.08943986,99871.91,0.8723447,271.45996,254.0021,0.8645046,2013.0,151.0,5.0,31.0,1200.0,-21.3,986.5,15.9,296.0,444.0,444.0,2013 5 31,True
2013-05-31 18:00:00,4.0336523,0.90078723,249.19382,253.44696,0.08943986,99719.195,0.8723447,271.45996,253.08249,0.50707114,2013.0,151.0,5.0,31.0,1800.0,-21.1,444.0,19.3,292.0,75.0,444.0,2013 5 31,True
2013-06-01 00:00:00,4.620494,2.4988163,247.79976,252.68242,0.08943986,99752.6,0.8826282,271.45996,252.93457,0.47645658,2013.0,152.0,6.0,1.0,0.0,-22.8,988.0,8.8,272.0,66.2,444.0,2013 6 1,True
2013-06-01 06:00:00,3.4386337,1.8454945,247.24455,251.63544,0.08943986,99900.76,0.8826282,271.45996,251.77975,0.65993834,2013.0,152.0,6.0,1.0,600.0,-23.7,988.9,9.0,275.0,444.0,444.0,2013 6 1,True
2013-06-01 12:00:00,4.856793,2.02562,245.20256,249.82805,0.08943986,99956.13,0.8826282,271.45996,250.5377,0.6812165,2013.0,152.0,6.0,1.0,1200.0,-25.9,989.5,11.9,278.0,58.1,444.0,2013 6 1,True
2013-06-01 18:00:00,6.2843657,1.8667351,244.20879,248.61455,0.08943986,99870.09,0.8826282,271.45996,249.34447,0.73114914,2013.0,152.0,6.0,1.0,1800.0,-29.1,987.8,17.1,280.0,72.0,444.0,2013 6 1,True
2013-06-02 00:00:00,6.5183764,2.1647167,243.02716,247.5575,0.08943986,99626.66,0.861429,271.45996,248.50781,0.7351029,2013.0,153.0,6.0,2.0,0.0,-30.0,986.8,13.9,298.0,71.0,444.0,2013 6 2,True
2013-06-02 06:00:00,6.3477592,0.8616471,242.97833,247.32129,0.08943986,99340.83,0.861429,271.45996,248.04024,0.6130226,2013.0,153.0,6.0,2.0,600.0,-30.6,982.0,17.9,297.0,64.0,444.0,2013 6 2,True
2013-06-02 12:00:00,5.8183417,0.18987417,243.05626,247.44588,0.08943986,99078.45,0.861429,271.45996,248.20204,0.63367957,2013.0,153.0,6.0,2.0,1200.0,-30.4,978.3,25.7,302.0,55.0,444.0,2013 6 2,True
2013-06-02 18:00:00,4.9883122,0.20486766,243.21361,247.24016,0.08943986,98839.1,0.861429,271.45996,247.84807,0.6948002,2013.0,153.0,6.0,2.0,1800.0,-29.4,977.5,16.4,306.0,37.1,444.0,2013 6 2,True
2013-06-03 00:00:00,4.782277,1.1881628,243.74353,247.3511,0.08943986,98937.73,0.85187954,271.45996,247.81108,0.8765765,2013.0,154.0,6.0,3.0,0.0,-29.9,978.5,13.9,307.0,41.0,444.0,2013 6 3,True
2013-06-03 06:00:00,3.5879276,2.107561,244.47017,247.91982,0.08943986,99125.4,0.85187954,271.45996,248.08476,0.9291952,2013.0,154.0,6.0,3.0,600.0,-28.9,980.3,13.2,310.0,54.6,444.0,2013 6 3,True
2013-06-03 12:00:00,3.779369,1.3232495,245.30667,248.82892,0.08943986,99405.52,0.85187954,271.45996,249.29561,0.9824034,2013.0,154.0,6.0,3.0,1200.0,-28.1,983.8,12.2,310.0,64.0,444.0,2013 6 3,True
2013-06-03 18:00:00,4.8552155,1.9035507,247.56433,250.84941,0.08943986,99575.85,0.85187954,271.45996,251.55814,0.9985938,2013.0,154.0,6.0,3.0,1800.0,-25.8,985.7,13.9,309.0,41.0,444.0,2013 6 3,True
2013-06-04 00:00:00,5.424099,2.5193017,247.93591,251.44238,0.08943986,99734.34,0.8723035,271.45996,252.99857,1.0,2013.0,155.0,6.0,4.0,0.0,-26.3,988.4,15.4,305.0,48.0,444.0,2013 6 4,True
2013-06-04 06:00:00,4.9664893,2.1748576,247.45796,251.27328,0.08943986,99794.01,0.8723035,271.45996,253.51575,0.99985063,2013.0,155.0,6.0,4.0,600.0,-25.8,987.8,17.4,307.0,44.0,444.0,2013 6 4,True
2013-06-04 12:00:00,4.894235,2.5390313,247.58913,251.33977,0.08943986,99862.85,0.8723035,271.45996,252.85516,0.99920094,2013.0,155.0,6.0,4.0,1200.0,-27.1,444.0,15.7,300.0,44.0,444.0,2013 6 4,True
